posicao,titulo,artista,gravadora,distribuidora,periodo,ano,mes
1,Oh Juliana,Mc Niack & Dj Rique Sales,Artista Independente,n/d,08/2020,2020,8
2,Desce pro Play (PA PA PA),"Tyga, Mc Zaac & Anitta",Universal Music Group,n/d,08/2020,2020,8
3,Investe Em Mim,Jonas Esticado,Som Livre,n/d,08/2020,2020,8
4,Na Raba Toma Tapão,Niack,Artista Independente,n/d,08/2020,2020,8
5,Mais Uma Vez,"Pineapple StormTv, Mikezin & JayA Luuck",Brainstorm Estúdio,n/d,08/2020,2020,8
6,Volta por Baixo (Ao Vivo),Henrique & Juliano,Artista Independente,n/d,08/2020,2020,8
7,Quero Você do Jeito Que Quiser,"Marília Mendonça, Maiara & Maraisa",Som Livre,n/d,08/2020,2020,8
8,Ranking,Jorge & Mateus,Som Livre,n/d,08/2020,2020,8
9,Barzinho Aleatório (Ao Vivo),Zé Neto & Cristiano,Som Livre,n/d,08/2020,2020,8
10,Vai Ter Que Aguentar (feat. Maiara & Maraisa),Mc Don Juan,GR6 Music,n/d,08/2020,2020,8
11,Sogra (Ao Vivo),"Dilsinho, Henrique & Juliano",Sony Music Entertainment,n/d,08/2020,2020,8
12,Comprei um Lança,Mc Jacare,Artista Independente,n/d,08/2020,2020,8
13,Tudo Aconteceu,MC Du Black & Delacruz,Universal Music Group,n/d,08/2020,2020,8
14,Graveto (Ao vivo),Marília Mendonça,Som Livre,n/d,08/2020,2020,8
15,A Gente Fez Amor (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,08/2020,2020,8
16,Litrão (Ao Vivo),Matheus & Kauan,Universal Music Group,n/d,08/2020,2020,8
17,Flores,Vitão & Luísa Sonza,Universal Music Group,n/d,08/2020,2020,8
18,Liberdade Provisória (Ao Vivo),Henrique & Juliano,Artista Independente,n/d,08/2020,2020,8
19,Tudo no Sigilo (feat. MC Bianca),Vytinho NG,Artista Independente,n/d,08/2020,2020,8
20,Deus é Por Nós,MC Marks,Warner Music Group,n/d,08/2020,2020,8
21,Te Prometo,Dennis DJ & Mc Don Juan,Sony Music Entertainment,n/d,08/2020,2020,8
22,Nem Doeu (Ao Vivo),Matheus & Kauan,Universal Music Group,n/d,08/2020,2020,8
23,Toma,Mc Zaac & Luísa Sonza,Universal Music Group,n/d,08/2020,2020,8
24,Braba,Luísa Sonza,Universal Music Group,n/d,08/2020,2020,8
25,S de Saudade,"Luíza & Maurílio, Zé Neto & Cristiano",Som Livre,n/d,08/2020,2020,8
26,Viva Voz (Ao Vivo),Lauana Prado,Universal Music Group,n/d,08/2020,2020,8
27,Watermelon Sugar,Harry Styles,Sony Music Entertainment,n/d,08/2020,2020,8
28,Não Vai Embora,Dilsinho & Luísa Sonza,Artista Independente,n/d,08/2020,2020,8
29,Desejando Eu (Ao Vivo) (feat. Henrique & Juliano),Murilo Huff,Artista Independente,n/d,08/2020,2020,8
30,Tá Rocheda,Os Barões Da Pisadinha,Sony Music Entertainment,n/d,08/2020,2020,8
31,Talarica (Ao Vivo),Rennan da Penha & MC 2jhow,Sony Music Entertainment,n/d,08/2020,2020,8
32,Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer (Ao Vivo) (feat. Di Propósito & Vou Zuar),Grupo Menos É Mais,Artista Independente,n/d,08/2020,2020,8
33,Libera Ela (Ao Vivo) (feat. Dilsinho),Maiara & Maraisa,Som Livre,n/d,08/2020,2020,8
34,Recairei (Ao Vivo),Os Barões Da Pisadinha,Sony Music Entertainment,n/d,08/2020,2020,8
35,Briga Feia (Ao Vivo),Henrique & Juliano,Artista Independente,n/d,08/2020,2020,8
36,Despedida (Ao Vivo) (feat. Zé Neto & Cristiano),Wesley Safadão,Som Livre,n/d,08/2020,2020,8
37,Roses,SAINt JHN,Sony Music Entertainment,n/d,08/2020,2020,8
38,Blinding Lights,The Weeknd,Universal Music Group,n/d,08/2020,2020,8
39,Saudade Sua,Gusttavo Lima,Sony Music Entertainment,n/d,08/2020,2020,8
40,Mentira (Ao Vivo),Felipe Araújo,Universal Music Group,n/d,08/2020,2020,8
41,"Rave do Papa (feat. Mc Rennan, MC Bruna Alves, MC BN & Mc Dricka)",Dj W-Beatz & Ventura,Artista Independente,n/d,08/2020,2020,8
42,Cheirosa (Ao Vivo),Jorge & Mateus,Som Livre,n/d,08/2020,2020,8
43,Menina Solta,Giulia Be,Warner Music Group,n/d,08/2020,2020,8
44,Não Valeu,Wesley Safadão,Som Livre,n/d,08/2020,2020,8
45,Don't Start Now,Dua Lipa,Warner Music Group,n/d,08/2020,2020,8
46,Se Essa Vida Fosse Um Filme,Giulia Be,Warner Music Group,n/d,08/2020,2020,8
47,Segunda Taça (feat. Matheus),João Bosco & Vinicius,Artista Independente,n/d,08/2020,2020,8
48,Pipa Voada (feat. Emicida),Rashid & Lukinhas,Sony Music Entertainment,n/d,08/2020,2020,8
49,Com ou Sem Mim (Ao Vivo),Gustavo Mioto,Artista Independente,n/d,08/2020,2020,8
50,Deve Ser Horrível Dormir Sem Mim,Manu Gavassi & Gloria Groove,Universal Music Group,n/d,08/2020,2020,8
1,Oh Juliana,Mc Niack & Dj Rique Sales,Artista Independente,n/d,09/2020,2020,9
2,Investe Em Mim,Jonas Esticado,Som Livre,n/d,09/2020,2020,9
3,Desce pro Play (PA PA PA),"Tyga, Mc Zaac & Anitta",Universal Music Group,n/d,09/2020,2020,9
4,Recairei (Ao Vivo),Os Barões Da Pisadinha,Sony Music Entertainment,n/d,09/2020,2020,9
5,Quero Você do Jeito Que Quiser,"Marília Mendonça, Maiara & Maraisa",Som Livre,n/d,09/2020,2020,9
6,Comprei um Lança,Mc Jacare,Artista Independente,n/d,09/2020,2020,9
7,Sogra (Ao Vivo),"Dilsinho, Henrique & Juliano",Sony Music Entertainment,n/d,09/2020,2020,9
8,Volta por Baixo (Ao Vivo),Henrique & Juliano,Artista Independente,n/d,09/2020,2020,9
9,Tá Rocheda,Os Barões Da Pisadinha,Sony Music Entertainment,n/d,09/2020,2020,9
10,Barzinho Aleatório (Ao Vivo),Zé Neto & Cristiano,Som Livre,n/d,09/2020,2020,9
11,Na Raba Toma Tapão,Niack,Artista Independente,n/d,09/2020,2020,9
12,Vai Ter Que Aguentar (feat. Maiara & Maraisa),Mc Don Juan,GR6 Music,n/d,09/2020,2020,9
13,Deve Ser Horrível Dormir Sem Mim,Manu Gavassi & Gloria Groove,Universal Music Group,n/d,09/2020,2020,9
14,Ranking,Jorge & Mateus,Som Livre,n/d,09/2020,2020,9
15,Poesia Acústica #9: Melhor Forma,"Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, César Mc, Djonga & Filipe Ret",Brainstorm Estúdio,n/d,09/2020,2020,9
16,WAP (feat. Megan Thee Stallion),Cardi B,Warner Music Group,n/d,09/2020,2020,9
17,Toma,Mc Zaac & Luísa Sonza,Universal Music Group,n/d,09/2020,2020,9
18,So Você,MC Rogerinho,Artista Independente,n/d,09/2020,2020,9
19,Figurinha (feat. MC Bruninho) [Ao Vivo],Douglas & Vinicius,Artista Independente,n/d,09/2020,2020,9
20,Nem Doeu (Ao Vivo),Matheus & Kauan,Universal Music Group,n/d,09/2020,2020,9
21,Deus é Por Nós,MC Marks,Warner Music Group,n/d,09/2020,2020,9
22,Litrão (Ao Vivo),Matheus & Kauan,Universal Music Group,n/d,09/2020,2020,9
23,A Gente Fez Amor (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,09/2020,2020,9
24,Basta Você Me Ligar (feat. Xand Avião) (Ao Vivo),Os Barões Da Pisadinha,Sony Music Entertainment,n/d,09/2020,2020,9
25,Tudo Aconteceu,MC Du Black & Delacruz,Universal Music Group,n/d,09/2020,2020,9
26,Dynamite,BTS (Bangtan Boys),Big Hit Entertainment,n/d,09/2020,2020,9
27,Se Essa Vida Fosse Um Filme,Giulia Be,Warner Music Group,n/d,09/2020,2020,9
28,S de Saudade,"Luíza & Maurílio, Zé Neto & Cristiano",Som Livre,n/d,09/2020,2020,9
29,Graveto (Ao vivo),Marília Mendonça,Som Livre,n/d,09/2020,2020,9
30,Watermelon Sugar,Harry Styles,Sony Music Entertainment,n/d,09/2020,2020,9
31,Flores,Vitão & Luísa Sonza,Universal Music Group,n/d,09/2020,2020,9
32,Viva Voz (Ao Vivo),Lauana Prado,Universal Music Group,n/d,09/2020,2020,9
33,Máquina do Tempo,Matuê,Sony Music Entertainment,n/d,09/2020,2020,9
34,Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer (Ao Vivo) (feat. Di Propósito & Vou Zuar),Grupo Menos É Mais,Artista Independente,n/d,09/2020,2020,9
35,Te Prometo,Dennis DJ & Mc Don Juan,Sony Music Entertainment,n/d,09/2020,2020,9
36,Tudo no Sigilo (feat. MC Bianca),Vytinho NG,Artista Independente,n/d,09/2020,2020,9
37,Liberdade Provisória (Ao Vivo),Henrique & Juliano,Artista Independente,n/d,09/2020,2020,9
38,Braba,Luísa Sonza,Universal Music Group,n/d,09/2020,2020,9
39,Não Vai Embora,Dilsinho & Luísa Sonza,Artista Independente,n/d,09/2020,2020,9
40,Talarica (Ao Vivo),Rennan da Penha & MC 2jhow,Sony Music Entertainment,n/d,09/2020,2020,9
41,Desejando Eu (Ao Vivo) (feat. Henrique & Juliano),Murilo Huff,Artista Independente,n/d,09/2020,2020,9
42,Briga Feia (Ao Vivo),Henrique & Juliano,Artista Independente,n/d,09/2020,2020,9
43,777-666,Matuê,Sony Music Entertainment,n/d,09/2020,2020,9
44,Blinding Lights,The Weeknd,Universal Music Group,n/d,09/2020,2020,9
45,Despedida (Ao Vivo) (feat. Zé Neto & Cristiano),Wesley Safadão,Som Livre,n/d,09/2020,2020,9
46,"Rave do Papa (feat. Mc Rennan, MC Bruna Alves, MC BN & Mc Dricka)",Dj W-Beatz & Ventura,Artista Independente,n/d,09/2020,2020,9
47,Saudade Sua,Gusttavo Lima,Sony Music Entertainment,n/d,09/2020,2020,9
48,Libera Ela (Ao Vivo) (feat. Dilsinho),Maiara & Maraisa,Som Livre,n/d,09/2020,2020,9
49,Não Valeu,Wesley Safadão,Som Livre,n/d,09/2020,2020,9
50,Cheirosa (Ao Vivo),Jorge & Mateus,Som Livre,n/d,09/2020,2020,9
1,Recairei (Ao Vivo),Os Barões Da Pisadinha,Sony Music Entertainment,n/d,10/2020,2020,10
2,Investe Em Mim,Jonas Esticado,Som Livre,n/d,10/2020,2020,10
3,Oh Juliana,Mc Niack & Dj Rique Sales,Artista Independente,n/d,10/2020,2020,10
4,So Você,MC Rogerinho,Artista Independente,n/d,10/2020,2020,10
5,Me Gusta (Feat Cardi B & Myke Towers),Anitta,Warner Music Group,n/d,10/2020,2020,10
6,De Menina pra Mulher,Gusttavo Lima,Sony Music Entertainment,n/d,10/2020,2020,10
7,Quero Você do Jeito Que Quiser,"Marília Mendonça, Maiara & Maraisa",Som Livre,n/d,10/2020,2020,10
8,Figurinha (feat. MC Bruninho) [Ao Vivo],Douglas & Vinicius,Artista Independente,n/d,10/2020,2020,10
9,Tá Rocheda,Os Barões Da Pisadinha,Sony Music Entertainment,n/d,10/2020,2020,10
10,Sogra (Ao Vivo),"Dilsinho, Henrique & Juliano",Sony Music Entertainment,n/d,10/2020,2020,10
11,Basta Você Me Ligar (feat. Xand Avião) (Ao Vivo),Os Barões Da Pisadinha,Sony Music Entertainment,n/d,10/2020,2020,10
12,Comprei um Lança,Mc Jacare,Artista Independente,n/d,10/2020,2020,10
13,Volta por Baixo (Ao Vivo),Henrique & Juliano,Artista Independente,n/d,10/2020,2020,10
14,Barzinho Aleatório (Ao Vivo),Zé Neto & Cristiano,Som Livre,n/d,10/2020,2020,10
15,Nem Doeu (Ao Vivo),Matheus & Kauan,Universal Music Group,n/d,10/2020,2020,10
16,Vai Ter Que Aguentar (feat. Maiara & Maraisa),Mc Don Juan,GR6 Music,n/d,10/2020,2020,10
17,Desce pro Play (PA PA PA),"Tyga, Mc Zaac & Anitta",Universal Music Group,n/d,10/2020,2020,10
18,Ranking,Jorge & Mateus,Som Livre,n/d,10/2020,2020,10
19,Máquina do Tempo,Matuê,Sony Music Entertainment,n/d,10/2020,2020,10
20,Poesia Acústica #9: Melhor Forma,"Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, César Mc, Djonga & Filipe Ret",Brainstorm Estúdio,n/d,10/2020,2020,10
21,Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer (Ao Vivo) (feat. Di Propósito & Vou Zuar),Grupo Menos É Mais,Artista Independente,n/d,10/2020,2020,10
22,Cidade Inteira (feat. Xand Avião),Eric Land,Artista Independente,n/d,10/2020,2020,10
23,WAP (feat. Megan Thee Stallion),Cardi B,Warner Music Group,n/d,10/2020,2020,10
24,Viva Voz (Ao Vivo),Lauana Prado,Universal Music Group,n/d,10/2020,2020,10
25,Desejando Eu (Ao Vivo) (feat. Henrique & Juliano),Murilo Huff,Artista Independente,n/d,10/2020,2020,10
26,Toma,Mc Zaac & Luísa Sonza,Universal Music Group,n/d,10/2020,2020,10
27,Litrão (Ao Vivo),Matheus & Kauan,Universal Music Group,n/d,10/2020,2020,10
28,S de Saudade,"Luíza & Maurílio, Zé Neto & Cristiano",Som Livre,n/d,10/2020,2020,10
29,A Gente Fez Amor (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,10/2020,2020,10
30,777-666,Matuê,Sony Music Entertainment,n/d,10/2020,2020,10
31,Segue Sua Vida (Ao Vivo),Zé Neto & Cristiano,Som Livre,n/d,10/2020,2020,10
32,Na Raba Toma Tapão,Niack,Artista Independente,n/d,10/2020,2020,10
33,Watermelon Sugar,Harry Styles,Sony Music Entertainment,n/d,10/2020,2020,10
34,Briga Feia (Ao Vivo),Henrique & Juliano,Artista Independente,n/d,10/2020,2020,10
35,Deus é Por Nós,MC Marks,Warner Music Group,n/d,10/2020,2020,10
36,Não Vai Embora,Dilsinho & Luísa Sonza,Artista Independente,n/d,10/2020,2020,10
37,Amor e Fé,Hungria Hip Hop,Artista Independente,n/d,10/2020,2020,10
38,Se Essa Vida Fosse Um Filme,Giulia Be,Warner Music Group,n/d,10/2020,2020,10
39,Liberdade Provisória (Ao Vivo),Henrique & Juliano,Artista Independente,n/d,10/2020,2020,10
40,Deve Ser Horrível Dormir Sem Mim,Manu Gavassi & Gloria Groove,Universal Music Group,n/d,10/2020,2020,10
41,Graveto (Ao vivo),Marília Mendonça,Som Livre,n/d,10/2020,2020,10
42,Não Valeu,Wesley Safadão,Som Livre,n/d,10/2020,2020,10
43,Café e Amor (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,10/2020,2020,10
44,Blinding Lights,The Weeknd,Universal Music Group,n/d,10/2020,2020,10
45,Talarica (Ao Vivo),Rennan da Penha & MC 2jhow,Sony Music Entertainment,n/d,10/2020,2020,10
46,Tudo Aconteceu,MC Du Black & Delacruz,Universal Music Group,n/d,10/2020,2020,10
47,Te Prometo,Dennis DJ & Mc Don Juan,Sony Music Entertainment,n/d,10/2020,2020,10
48,Libera Ela (Ao Vivo) (feat. Dilsinho),Maiara & Maraisa,Som Livre,n/d,10/2020,2020,10
49,Alô Ex-Amor: Diamantes (Ao Vivo) (feat. Humberto & Ronaldo),João Bosco e Gabriel,Artista Independente,n/d,10/2020,2020,10
50,Despedida (Ao Vivo) (feat. Zé Neto & Cristiano),Wesley Safadão,Som Livre,n/d,10/2020,2020,10
1,Recairei (Ao Vivo),Os Barões Da Pisadinha,Sony Music Entertainment,n/d,11/2020,2020,11
2,Investe Em Mim,Jonas Esticado,Som Livre,n/d,11/2020,2020,11
3,Figurinha (feat. MC Bruninho) [Ao Vivo],Douglas & Vinicius,Artista Independente,n/d,11/2020,2020,11
4,Basta Você Me Ligar (feat. Xand Avião) (Ao Vivo),Os Barões Da Pisadinha,Sony Music Entertainment,n/d,11/2020,2020,11
5,De Menina pra Mulher,Gusttavo Lima,Sony Music Entertainment,n/d,11/2020,2020,11
6,Só Tem Eu,Zé Felipe,Som Livre,n/d,11/2020,2020,11
7,So Você,MC Rogerinho,Artista Independente,n/d,11/2020,2020,11
8,Rita,Tierry,Artista Independente,n/d,11/2020,2020,11
9,Segue Sua Vida (Ao Vivo),Zé Neto & Cristiano,Som Livre,n/d,11/2020,2020,11
10,Oh Juliana,Mc Niack & Dj Rique Sales,Artista Independente,n/d,11/2020,2020,11
11,Tá Rocheda,Os Barões Da Pisadinha,Sony Music Entertainment,n/d,11/2020,2020,11
12,Quero Você do Jeito Que Quiser,"Marília Mendonça, Maiara & Maraisa",Som Livre,n/d,11/2020,2020,11
13,Cidade Inteira (feat. Xand Avião),Eric Land,Artista Independente,n/d,11/2020,2020,11
14,Sogra (Ao Vivo),"Dilsinho, Henrique & Juliano",Sony Music Entertainment,n/d,11/2020,2020,11
15,Nem Doeu (Ao Vivo),Matheus & Kauan,Universal Music Group,n/d,11/2020,2020,11
16,Volta por Baixo (Ao Vivo),Henrique & Juliano,Artista Independente,n/d,11/2020,2020,11
17,Me Gusta (Feat Cardi B & Myke Towers),Anitta,Warner Music Group,n/d,11/2020,2020,11
18,Alô Ex-Amor: Diamantes (Ao Vivo) (feat. Humberto & Ronaldo),João Bosco e Gabriel,Artista Independente,n/d,11/2020,2020,11
19,Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer (Ao Vivo) (feat. Di Propósito & Vou Zuar),Grupo Menos É Mais,Som Livre,n/d,11/2020,2020,11
20,Positions,Ariana Grande,Universal Music Group,n/d,11/2020,2020,11
21,Pulei na Piscina (Ao Vivo),Guilherme & Benuto,Sony Music Entertainment,n/d,11/2020,2020,11
22,Poesia Acústica #9: Melhor Forma,"Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, César Mc, Djonga & Filipe Ret",Brainstorm Estúdio,n/d,11/2020,2020,11
23,Comprei um Lança,Mc Jacare,Artista Independente,n/d,11/2020,2020,11
24,Barzinho Aleatório (Ao Vivo),Zé Neto & Cristiano,Som Livre,n/d,11/2020,2020,11
25,"HMG aos Relíquia (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D, Mc Lipi & MC Lemos",Artista Independente,n/d,11/2020,2020,11
26,Amor e Fé,Hungria Hip Hop,Artista Independente,n/d,11/2020,2020,11
27,Desce pro Play (PA PA PA),"Tyga, Mc Zaac & Anitta",Universal Music Group,n/d,11/2020,2020,11
28,Ranking,Jorge & Mateus,Som Livre,n/d,11/2020,2020,11
29,Desejando Eu (Ao Vivo) (feat. Henrique & Juliano),Murilo Huff,Artista Independente,n/d,11/2020,2020,11
30,Ilusão (Cracolândia) (feat. Mc Davi & Salvador Da Rima),"MC Hariel, Alok & MC Ryan SP",GR6 Music,n/d,11/2020,2020,11
31,Vai Ter Que Aguentar (feat. Maiara & Maraisa),Mc Don Juan,GR6 Music,n/d,11/2020,2020,11
32,Briga Feia (Ao Vivo),Henrique & Juliano,Artista Independente,n/d,11/2020,2020,11
33,Viva Voz (Ao Vivo),Lauana Prado,Universal Music Group,n/d,11/2020,2020,11
34,Não Valeu,Wesley Safadão,Som Livre,n/d,11/2020,2020,11
35,Watermelon Sugar,Harry Styles,Sony Music Entertainment,n/d,11/2020,2020,11
36,Litrão (Ao Vivo),Matheus & Kauan,Universal Music Group,n/d,11/2020,2020,11
37,Não Vai Embora,Dilsinho & Luísa Sonza,Artista Independente,n/d,11/2020,2020,11
38,S de Saudade,"Luíza & Maurílio, Zé Neto & Cristiano",Som Livre,n/d,11/2020,2020,11
39,Liberdade Provisória (Ao Vivo),Henrique & Juliano,Artista Independente,n/d,11/2020,2020,11
40,Café e Amor (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,11/2020,2020,11
41,Letícia,Zé Vaqueiro,Artista Independente,n/d,11/2020,2020,11
42,Romance Desapegado,Conde do Forró,Artista Independente,n/d,11/2020,2020,11
43,Blinding Lights,The Weeknd,Universal Music Group,n/d,11/2020,2020,11
44,Máquina do Tempo,Matuê,Sony Music Entertainment,n/d,11/2020,2020,11
45,Tudo Indica (Ao Vivo) (feat. Jorge & Mateus),Marcos & Belutti,Sony Music Entertainment,n/d,11/2020,2020,11
46,Despedida (Ao Vivo) (feat. Zé Neto & Cristiano),Wesley Safadão,Som Livre,n/d,11/2020,2020,11
47,A Gente Fez Amor (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,11/2020,2020,11
48,Deus é Por Nós,MC Marks,Warner Music Group,n/d,11/2020,2020,11
49,WAP (feat. Megan Thee Stallion),Cardi B,Warner Music Group,n/d,11/2020,2020,11
50,Toma,Mc Zaac & Luísa Sonza,Universal Music Group,n/d,11/2020,2020,11
1,Recairei (Ao Vivo),Os Barões Da Pisadinha,Sony Music Entertainment,n/d,12/2020,2020,12
2,Amor ou o Litrão,Petter Ferraz & Menor Nico,Artista Independente,n/d,12/2020,2020,12
3,Investe Em Mim,Jonas Esticado,Som Livre,n/d,12/2020,2020,12
4,Basta Você Me Ligar (feat. Xand Avião) (Ao Vivo),Os Barões Da Pisadinha,Sony Music Entertainment,n/d,12/2020,2020,12
5,Lance Individual,Jorge & Mateus,Som Livre,n/d,12/2020,2020,12
6,Segue Sua Vida (Ao Vivo),Zé Neto & Cristiano,Som Livre,n/d,12/2020,2020,12
7,Só Tem Eu,Zé Felipe,Som Livre,n/d,12/2020,2020,12
8,Ilusão (Cracolândia) (feat. Mc Davi & Salvador Da Rima),"MC Hariel, Alok & MC Ryan SP",GR6 Music,n/d,12/2020,2020,12
9,Figurinha (feat. MC Bruninho) [Ao Vivo],Douglas & Vinicius,Artista Independente,n/d,12/2020,2020,12
10,Rita,Tierry,Artista Independente,n/d,12/2020,2020,12
11,Meia Noite (Você Tem Meu Whatsapp),Tarcísio do Acordeon,Artista Independente,n/d,12/2020,2020,12
12,Rainha da Favela,Ludmilla,Warner Music Group,n/d,12/2020,2020,12
13,Tá Rocheda,Os Barões Da Pisadinha,Sony Music Entertainment,n/d,12/2020,2020,12
14,De Menina pra Mulher,Gusttavo Lima,Sony Music Entertainment,n/d,12/2020,2020,12
15,Letícia,Zé Vaqueiro,Artista Independente,n/d,12/2020,2020,12
16,Pulei na Piscina (Ao Vivo),Guilherme & Benuto,Sony Music Entertainment,n/d,12/2020,2020,12
17,Cidade Inteira (feat. Xand Avião),Eric Land,Artista Independente,n/d,12/2020,2020,12
18,Amor da Despedida,"Os Barões Da Pisadinha, Fernando & Sorocaba",Sony Music Entertainment,n/d,12/2020,2020,12
19,So Você,MC Rogerinho,Artista Independente,n/d,12/2020,2020,12
20,Quero Você do Jeito Que Quiser,"Marília Mendonça, Maiara & Maraisa",Som Livre,n/d,12/2020,2020,12
21,Sogra (Ao Vivo),"Dilsinho, Henrique & Juliano",Sony Music Entertainment,n/d,12/2020,2020,12
22,Oh Juliana,Mc Niack & Dj Rique Sales,Artista Independente,n/d,12/2020,2020,12
23,Modo Turbo (Feat Anitta),Luísa Sonza & Pabllo Vittar,Universal Music Group,n/d,12/2020,2020,12
24,Volta por Baixo (Ao Vivo),Henrique & Juliano,Artista Independente,n/d,12/2020,2020,12
25,Nem Doeu (Ao Vivo),Matheus & Kauan,Universal Music Group,n/d,12/2020,2020,12
26,Alô Ex-Amor: Diamantes (Ao Vivo) (feat. Humberto & Ronaldo),João Bosco e Gabriel,Artista Independente,n/d,12/2020,2020,12
27,Amor e Fé,Hungria Hip Hop,Artista Independente,n/d,12/2020,2020,12
28,"Ele É Ele, Eu Sou Eu",Wesley Safadão & Os Barões Da Pisadinha,Som Livre,n/d,12/2020,2020,12
29,Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer (Ao Vivo) (feat. Di Propósito & Vou Zuar),Grupo Menos É Mais,Som Livre,n/d,12/2020,2020,12
30,Maçã Verde,MC Hariel,GR6 Music,n/d,12/2020,2020,12
31,Espetinho (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,12/2020,2020,12
32,Barzinho Aleatório (Ao Vivo),Zé Neto & Cristiano,Som Livre,n/d,12/2020,2020,12
33,Me Gusta (Feat Cardi B & Myke Towers),Anitta,Warner Music Group,n/d,12/2020,2020,12
34,Nêga (feat. Vítor Fernandes),Tarcísio do Acordeon,Artista Independente,n/d,12/2020,2020,12
35,"HMG aos Relíquia (feat. Menor MC, MC Vinny, MC Julio D.E R. & MC Leozinho ZS)","DJ Matt D, Mc Lipi & MC Lemos",Artista Independente,n/d,12/2020,2020,12
36,Comprei um Lança,Mc Jacare,Artista Independente,n/d,12/2020,2020,12
37,Desejando Eu (Ao Vivo) (feat. Henrique & Juliano),Murilo Huff,Artista Independente,n/d,12/2020,2020,12
38,Briga Feia (Ao Vivo),Henrique & Juliano,Artista Independente,n/d,12/2020,2020,12
39,Um Sabadão Desse Uma Lua Dessa (Feat Mc 3L),Mc Talibã,Artista Independente,n/d,12/2020,2020,12
40,Liberdade Provisória (Ao Vivo),Henrique & Juliano,Artista Independente,n/d,12/2020,2020,12
41,Não Valeu,Wesley Safadão,Som Livre,n/d,12/2020,2020,12
42,Facas (Ao Vivo),"Diego & Victor Hugo, Bruno & Marrone",Sony Music Entertainment,n/d,12/2020,2020,12
43,Tudo Indica (Ao Vivo) (feat. Jorge & Mateus),Marcos & Belutti,Sony Music Entertainment,n/d,12/2020,2020,12
44,Não Vai Embora,Dilsinho & Luísa Sonza,Artista Independente,n/d,12/2020,2020,12
45,Viva Voz (Ao Vivo),Lauana Prado,Universal Music Group,n/d,12/2020,2020,12
46,Positions,Ariana Grande,Universal Music Group,n/d,12/2020,2020,12
47,S de Saudade,"Luíza & Maurílio, Zé Neto & Cristiano",Som Livre,n/d,12/2020,2020,12
48,Blinding Lights,The Weeknd,Universal Music Group,n/d,12/2020,2020,12
49,Poesia Acústica 10: Recomeçar,"Pineapple StormTv, MC Cabelinho, Orochi, JayA Luuck, Pk, Black, Delacruz, BK, Ludmilla & Salve Malak",Artista Independente,n/d,12/2020,2020,12
50,Vai Ter Que Aguentar (feat. Maiara & Maraisa),Mc Don Juan,GR6 Music,n/d,12/2020,2020,12
1,Meia Noite (Você Tem Meu Whatsapp),Tarcísio do Acordeon,Artista Independente,n/d,01/2021,2021,1
2,Amor ou o Litrão,Petter Ferraz & Menor Nico,Artista Independente,n/d,01/2021,2021,1
3,Modo Turbo (Feat Anitta),Luísa Sonza & Pabllo Vittar,Universal Music Group,n/d,01/2021,2021,1
